hashed_id,rider_id,driver_id,fare,estimated_fare,ride_duration,estimated_ride_duration,ride_distance,estimated_ride_distance,status,rating,drivers_tried,undiscounted_fare,review_requested,discount,canceled_by,payment_type,status_rec,driver_assigned,canceled_by_type
94G4QH,4261805,3623400,139,155,976,1624,9680,9680,COMPLETED,5,"4697816,1494445,5114076,5969419,4779407,2394533,3623400,",155,0,15,,1,1,1,0
94C53D,3461220,1392460,131,140,2001,1358,8635,8673,COMPLETED,0,"3314618,1392460,",146,0,15,,1,1,1,0
94CG35,751478,7672990,139,147,2743,1672,11132,11132,COMPLETED,1,"7672990,",154,0,15,,1,1,1,0
94EGGQ,2227605,4697642,134,148,1669,1305,8249,8249,COMPLETED,0,"7582497,461529,7395938,4697642,",148,0,15,,1,1,1,0
94B7R7,533645,2011228,139,155,2690,2205,11559,11559,COMPLETED,0,"3446813,2011228,",155,0,15,,1,1,1,0
94BPTG,7064848,6067890,133,148,1268,1295,7262,7262,COMPLETED,5,"6067890,",148,0,15,,1,1,1,0
94EDEN,1461782,3634504,133,140,2049,1213,7954,7954,COMPLETED,0,"1030723,4842294,3634504,",147,0,15,,1,1,1,0
94B9FN,677273,1391826,139,148,1948,1231,8252,8252,COMPLETED,0,"1391826,",154,0,15,,1,1,1,0
94CP41,7545291,2015697,139,133,1506,1375,9152,7519,COMPLETED,0,"2015697,",155,1,15,,1,1,1,0
94ET29,89177,1638317,131,146,1680,1376,7889,7889,COMPLETED,5,"1638317,",146,0,15,,1,1,1,0
94CLI4,4766756,4861054,131,135,2197,1161,6275,6275,COMPLETED,0,"5929267,1136190,5855841,1963365,2911588,5817816,2811561,4861054,",146,0,15,,1,1,1,0
94F32F,3219712,690658,135,142,2269,1366,5857,7736,COMPLETED,5,"690658,",150,0,15,,1,1,1,0
94DFOS,4071755,6693194,137,148,2224,1588,11362,11362,COMPLETED,0,"268139,3295468,6693194,",153,0,15,,1,1,1,0
94FQMS,178561,6788083,136,151,1515,1403,6760,9494,COMPLETED,0,"3611024,4076194,4830535,6788083,",151,0,15,,1,1,1,0
94FST5,7810245,5190294,132,147,1498,1771,11337,11110,COMPLETED,0,"7685022,5190294,",147,0,15,,1,1,1,0
94F0IM,424265,7347290,136,143,2904,1659,11284,10738,COMPLETED,0,"7347290,",151,0,15,,1,1,1,0
94FTME,316961,6096959,133,148,1584,1719,11198,11198,COMPLETED,0,"6096959,",148,0,15,,1,1,1,0
94D0SO,7258819,2024119,131,146,2093,1799,10978,10978,COMPLETED,0,"2024119,",146,0,15,,1,1,1,0
94G208,3028192,5707470,131,139,2455,1525,9501,10454,COMPLETED,0,"5707470,",145,0,15,,1,1,1,0
94E9EM,2610864,335795,134,149,1294,1806,11289,11289,COMPLETED,0,"3990652,3316760,5653077,335795,",149,0,15,,1,1,1,0
94F78N,7770910,2363753,136,125,2844,1043,7387,6634,COMPLETED,0,"3379344,2363753,",151,0,15,,1,1,1,0
94G90O,615484,5847080,132,147,1264,1498,11246,11246,COMPLETED,5,"3539256,5847080,",147,0,15,,1,1,1,0
94FRLM,158629,406080,134,149,1600,1354,8443,8443,COMPLETED,5,"3088102,406080,",149,0,15,,1,1,1,0
94B8P4,5956214,6342032,139,154,1650,1431,8595,8595,COMPLETED,0,"6342032,",154,0,15,,1,1,1,0
94E9QD,200595,6635419,134,142,2771,1711,10660,10660,COMPLETED,0,"5683980,3553012,6635419,",149,0,15,,1,1,1,0
94G20F,2023265,2931054,134,149,2150,1743,11647,11342,COMPLETED,4,"2931054,",149,0,15,,1,1,1,0
94ETBA,2915121,4759787,134,135,2697,1197,7348,7348,COMPLETED,0,"690658,4759787,",149,0,15,,1,1,1,0
94C198,7748024,3707544,131,139,2564,1693,10412,10412,COMPLETED,5,"2690248,7215059,3707544,",145,0,15,,1,1,1,0
94C708,850390,5957444,132,146,2253,1794,11337,10996,COMPLETED,5,"5813638,5957444,",146,0,15,,1,1,1,0
94C85I,4231393,2286238,134,143,1967,1334,7622,7622,COMPLETED,5,"2286238,",149,0,15,,1,1,1,0
94E8SD,198990,2958415,132,139,2627,1512,10317,10503,COMPLETED,0,"2958415,",147,0,15,,1,1,1,0
94E9I9,7813076,2566596,132,142,2343,1657,10699,10699,COMPLETED,0,"2566596,",147,0,15,,1,1,1,0
94C1PL,7765947,310798,137,143,2368,1231,8955,8955,COMPLETED,5,"310798,",152,0,15,,1,1,1,0
94ERDI,7553721,7392960,132,142,2377,1703,10653,10653,COMPLETED,0,"6181736,7392960,",147,0,15,,1,1,1,0
94FN4Q,175827,3396702,133,145,1586,1215,5406,7566,COMPLETED,0,"3396702,",148,0,15,,1,1,1,0
94G449,520310,7579915,136,152,1226,1651,9406,9406,COMPLETED,5,"380699,7579915,",152,0,15,,1,1,1,0
94FDMC,311680,5697023,138,148,1912,1406,7598,7404,COMPLETED,5,"5301742,5697023,",153,0,15,,1,1,1,0
94F3MK,134548,3640960,135,150,2401,2099,9893,11144,COMPLETED,0,"353014,3640960,",150,0,15,,1,1,1,0
94FT2H,4360208,2363913,133,130,2098,1692,10954,9507,COMPLETED,5,"2363913,",148,0,15,,2,1,1,0
94B872,4263242,1302885,134,149,1882,1671,11407,11407,COMPLETED,5,"3534956,1302885,",149,0,15,,1,1,1,0
94FLBE,911133,317905,134,149,2119,1845,10509,11212,COMPLETED,5,"154905,317905,",149,0,15,,1,1,1,0
94EAAI,6041979,7526673,138,144,3162,1766,10817,10817,COMPLETED,0,"7526673,",154,0,15,,1,1,1,0
94EO6N,5226861,1111452,135,149,1724,1596,9266,9266,COMPLETED,0,"3954152,1111452,",149,0,15,,1,1,1,0
94G6IE,51011,359577,135,150,1025,1574,9949,9361,COMPLETED,0,"3578538,359577,",150,0,15,,1,1,1,0
94B786,1648458,7166688,133,148,1610,1743,10813,11174,COMPLETED,5,"2068437,7139244,1455287,4857248,4585553,5699784,7166688,",148,0,15,,1,1,1,0
94BGM8,2003354,4276729,137,142,2059,1076,6783,7044,COMPLETED,4,"4845410,7746425,1834976,4276729,",152,1,15,,1,1,1,0
94F4MB,140742,7230821,139,139,2686,1127,6930,6930,COMPLETED,4,"6777004,6595741,7230821,",154,0,15,,1,1,1,0
94F811,566035,5970688,139,145,2648,1509,8700,8937,COMPLETED,3,"3275198,5302454,2830916,5970688,",154,0,15,,1,1,1,0
94DRLH,343455,3170652,133,148,1038,1221,8290,8290,COMPLETED,5,"3170652,",148,0,15,,1,1,1,0
94DG08,3972299,204588,131,142,2156,1657,10709,10709,COMPLETED,0,"5861720,204588,",146,0,15,,1,1,1,0
94F00M,12416,5677997,135,218,4992,2014,6954,14717,COMPLETED,5,"5677997,",150,0,15,,1,1,1,0
94FH5P,4771035,930298,134,133,2749,1105,7259,7259,COMPLETED,5,"930298,",149,0,15,,1,1,1,0
94DSEB,2845076,1278348,135,150,1559,1276,8089,8368,COMPLETED,5,"1278348,",150,0,15,,1,1,1,0
94EGDT,3443559,4049878,141,36,2370,323,11635,1217,COMPLETED,5,"4049878,",157,0,16,,1,1,1,0
94D5AP,264603,2730676,141,151,2510,1654,11555,11595,COMPLETED,4,"2730676,",157,0,16,,1,1,1,0
94BPB6,6218755,786567,146,151,2319,1002,10353,9779,COMPLETED,0,"6777004,786567,",162,0,16,,1,1,1,0
94D9SP,110844,41815,144,160,1217,1826,12298,12298,COMPLETED,0,"3300954,41815,",160,0,16,,1,1,1,0
94G029,127989,3358703,141,151,2606,1802,12524,11448,COMPLETED,5,"3358703,",156,0,16,,1,1,1,0
94E6L0,7524767,2838785,141,149,2828,1820,10147,11281,COMPLETED,0,"661427,2838785,",156,0,16,,1,1,1,0
94C4OJ,230680,1589785,147,164,1396,1225,7893,7893,COMPLETED,5,"1589785,",164,0,16,,1,1,1,0
94F85G,4957034,4905604,140,149,2539,1578,11039,11456,COMPLETED,0,"6952162,490064,4905604,",156,0,16,,1,1,1,0
94BLTG,1006617,1537829,145,161,1351,1182,8203,8268,COMPLETED,5,"7217149,1537829,",161,0,16,,1,1,1,0
94C3R5,7325604,7424928,141,157,1382,1269,8931,8931,COMPLETED,0,"7424928,",157,0,16,,1,1,1,0
94F0N8,1676179,7063513,144,150,2480,1353,8509,8356,COMPLETED,0,"7063513,",161,0,16,,1,1,1,0
94BRS0,4102045,1943938,143,145,3587,1581,11404,11001,COMPLETED,0,"1943938,",159,0,16,,1,1,1,0
94F0RP,4833571,1456520,142,151,2431,1614,7216,9373,COMPLETED,5,"202589,6641116,1638159,3347424,1456520,",158,0,16,,1,1,1,0
94D7LQ,7165283,6228209,147,163,2295,1834,12661,12661,COMPLETED,0,"3674445,6228209,",163,0,16,,1,1,1,0
94FNCP,130376,3747236,142,153,2464,1795,9862,11719,COMPLETED,0,"3747236,",158,0,16,,1,1,1,0
94FEQ3,2172022,5666706,141,132,1741,1176,7750,6392,COMPLETED,4,"7053088,5666706,",156,0,16,,1,1,1,0
94G562,7718273,4908011,146,162,2384,1887,12534,12534,COMPLETED,0,"4908011,",162,0,16,,1,1,1,0
94G9ER,1234410,2185718,144,133,5259,1391,8448,10002,COMPLETED,0,"2185718,",160,0,16,,1,1,1,0
94B833,1601893,6385491,144,160,2092,1738,8335,8811,COMPLETED,0,"5523700,7293778,6385491,",160,0,16,,1,1,1,0
94D5Q3,5629311,6530429,144,153,2510,1531,11857,11857,COMPLETED,0,"6530429,",160,0,16,,1,1,1,0
94F16C,4022778,2962476,147,163,1580,1405,10188,10544,COMPLETED,5,"323055,7295202,2962476,",163,0,16,,1,1,1,0
94F728,17895,113881,143,147,2316,1137,7265,7265,COMPLETED,5,"113881,",159,0,16,,1,1,1,0
94EKBH,48655,7253868,143,152,2233,1456,8291,8291,COMPLETED,0,"124383,433785,1117725,7244568,4901562,4320058,4899370,7253868,",159,0,16,,1,1,1,0
94CGO4,559891,861715,148,165,1044,1798,9212,9148,COMPLETED,4,"3057051,861715,",165,0,16,,1,1,1,0
94DASM,7809558,3585853,143,159,1708,1714,12292,12292,COMPLETED,5,"6086448,3585853,",159,0,16,,1,1,1,0
94BSSJ,936075,6169254,140,156,2016,1566,5843,7642,COMPLETED,1,"6169254,",156,0,16,,1,1,1,0
94E67D,660275,6551996,140,152,2434,1834,11465,11525,COMPLETED,5,"3040879,763372,6551996,",156,0,16,,1,1,1,0
94FRRS,224235,2738849,140,141,2802,1156,7482,7482,COMPLETED,5,"2768134,3292397,2738849,",156,0,16,,1,1,1,0
94CKTL,147109,1246128,146,156,2617,1756,12385,11978,COMPLETED,0,"1246128,",162,0,16,,1,1,1,0
94CCSK,790063,3174144,140,156,1564,1515,9823,9823,COMPLETED,5,"318318,3174144,",156,0,16,,1,1,1,0
94FD8G,1267452,3015828,143,141,3696,1529,8855,8627,COMPLETED,5,"6205699,6270872,3015828,",159,0,16,,1,1,1,0
94FJAB,4904880,312975,144,146,2803,1204,7825,7825,COMPLETED,4,"2949631,6181739,6005609,312975,",161,0,16,,1,1,1,0
94BFI2,7114214,7448239,145,162,1755,1706,8974,8974,COMPLETED,0,"7448239,",162,0,16,,1,1,1,0
94FTGD,3428282,1032009,145,161,1406,1856,12346,12426,COMPLETED,0,"1032009,",161,0,16,,1,1,1,0
94BPSM,897746,6188076,143,159,1334,1531,10139,10139,COMPLETED,0,"6188076,",159,0,16,,1,1,1,0
94FIBQ,202214,521894,145,152,2085,1220,7627,7627,COMPLETED,0,"3284967,334089,7579915,2786710,7355455,521894,",161,0,16,,1,1,1,0
94EM07,3897525,7053088,142,152,1930,1328,8502,8502,COMPLETED,0,"7053088,",157,0,16,,1,1,1,0
94DKMQ,6921146,1603643,148,157,2690,1582,12190,12190,COMPLETED,5,"2883997,1104335,7764615,350230,1603643,",164,0,16,,1,1,1,0
94G2DK,5629893,6619195,141,152,2118,1611,9486,9486,COMPLETED,0,"6619195,",156,0,16,,1,1,1,0
94DOFD,74619,543043,144,156,2356,1728,11992,11992,COMPLETED,5,"4003013,543043,",160,0,16,,1,1,1,0
94G1HB,2269837,3273264,145,161,2184,1786,12458,12458,COMPLETED,0,"3273264,",161,0,16,,1,1,1,0
94E65H,1280629,3052251,147,164,2034,1781,12723,12723,COMPLETED,0,"7254122,3052251,",164,0,16,,1,1,1,0
94C9GH,5399279,6932047,148,153,2582,1303,8561,8570,COMPLETED,0,"5666706,5701981,6932047,",164,0,16,,1,1,1,0
94G22R,5199377,6534182,145,149,2676,1409,8077,8233,COMPLETED,5,"2668983,7479316,6534182,",161,0,16,,1,1,1,0
94CBR0,5887804,7078266,144,160,1785,1556,7251,8929,COMPLETED,5,"7078266,",160,0,16,,1,1,1,0
94B22B,7804938,1378342,147,164,1194,2051,12386,12533,COMPLETED,0,"1378342,",164,0,16,,1,1,1,0
94BMSI,17116,3198353,147,163,1639,1401,8268,8268,COMPLETED,5,"7474160,3198353,",163,0,16,,1,1,1,0
94FB8P,209824,295363,145,161,1886,1666,12557,12557,COMPLETED,0,"295363,",161,0,16,,1,1,1,0
94D25H,1997239,3904501,140,152,2373,1780,11540,11540,COMPLETED,5,"3904501,",156,0,16,,1,1,1,0
94E4QO,155117,6412601,143,152,2626,1643,11659,11659,COMPLETED,5,"6412601,",159,0,16,,1,1,1,0
94ESOB,301112,4390298,143,147,2512,1230,7702,7889,COMPLETED,5,"6983592,4390298,",159,0,16,,1,1,1,0
94FETL,5839969,4407555,141,148,2198,1214,8287,8287,COMPLETED,1,"4407555,",157,0,16,,1,1,1,0
94FJ9B,7198049,7442801,148,160,1835,1368,9165,9165,COMPLETED,5,"7319025,7442801,",164,0,16,,1,1,1,0
94B439,3939399,7521854,148,164,1674,2384,12072,12365,COMPLETED,0,"6285929,7521854,",164,0,16,,1,1,1,0
94BPPN,111920,5978642,141,269,2506,1951,5816,13144,COMPLETED,1,"5978642,",156,0,16,,1,1,1,0
94FN41,615484,1809593,146,163,1718,2025,12445,12445,COMPLETED,5,"1809593,",163,0,16,,1,1,1,0
94D3KM,179929,4651348,142,158,2199,1843,11476,12148,COMPLETED,5,"2062225,4651348,",158,0,16,,1,1,1,0
94EGO5,2189,7426974,145,128,4631,1046,6884,6884,COMPLETED,0,"5043982,7426974,",161,0,16,,1,1,1,0
94FN0K,4694466,1522423,142,148,2696,1656,7845,7845,COMPLETED,1,"3284967,1522423,",157,0,16,,1,1,1,0
94DCA8,131543,3157651,154,171,2123,1963,13304,13304,COMPLETED,0,"7281426,4357797,3157651,",171,0,17,,1,1,1,0
94F92S,6764365,1111882,153,154,3112,1293,8350,8350,COMPLETED,5,"1111882,",171,0,17,,1,1,1,0
94B76H,196012,7592263,155,172,1805,1878,13518,13518,COMPLETED,5,"7592263,",172,0,17,,1,1,1,0
94BRGD,6939445,7332090,154,172,1799,1570,8510,8743,COMPLETED,0,"7332090,",172,0,17,,1,1,1,0
94D7KM,4834796,7483050,157,105,4625,1243,11815,7366,COMPLETED,0,"6710777,4112360,7483050,",174,0,17,,1,1,1,0
94C25P,340397,7488406,149,160,2069,1426,8838,8838,COMPLETED,4,"4802980,71254,7488406,",166,1,17,,1,1,1,0
94DLMT,2368168,5003883,155,172,1264,1599,9645,10215,COMPLETED,5,"2419385,5003883,",172,0,17,,1,1,1,0
94FPEF,350436,1718177,149,158,1864,1190,7954,7644,COMPLETED,0,"5934169,5397646,6789863,1718177,",165,0,17,,1,1,1,0
94EIBO,1643321,3842661,153,162,3000,1767,12523,12523,COMPLETED,5,"345784,7549368,3842661,",170,0,17,,1,1,1,0
94ELGP,4204381,7301141,155,154,4461,1948,11695,11695,COMPLETED,5,"3641958,7301141,",172,0,17,,1,1,1,0
94DAND,3438774,4759787,150,167,1889,2052,13394,12819,COMPLETED,0,"4759787,",167,0,17,,1,1,1,0
94F86H,191095,7585155,156,156,3018,1227,7266,7774,COMPLETED,5,"7585155,",173,0,17,,2,1,1,0
94BG4C,1566198,1107270,153,162,2176,1388,9581,9247,COMPLETED,0,"1107270,",170,0,17,,1,1,1,0
9.40E+84,4098991,7061949,149,161,1667,1220,8282,8282,COMPLETED,1,"7061949,",166,0,17,,1,1,1,0
94B24L,691436,1391826,151,167,999,1199,10643,10126,COMPLETED,5,"1391826,",167,0,17,,1,1,1,0
94FNOS,2648118,4712819,152,151,3275,1346,8457,8457,COMPLETED,0,"4712819,",169,0,17,,1,1,1,0
94EH02,1264735,777518,157,164,3233,1803,13066,12770,COMPLETED,0,"777518,",174,0,17,,1,1,1,0
94FFRS,436150,1364893,151,151,2995,1268,8159,8387,COMPLETED,5,"1364893,",167,0,17,,1,1,1,0
94ERKK,6427263,5729792,151,163,2047,1546,9228,9228,COMPLETED,0,"6172233,5729792,",168,0,17,,1,1,1,0
94EFL6,2933403,5321451,154,156,1584,1353,9766,8802,COMPLETED,0,"5321451,",171,0,17,,1,1,1,0
94FRJH,789316,7459653,149,165,1725,1462,9073,9073,COMPLETED,0,"2913029,334089,121352,7459653,",165,0,17,,1,1,1,0
94B99R,19815,3593550,151,168,1923,1519,9607,9607,COMPLETED,2,"7355455,1729293,3593550,",168,0,17,,1,1,1,0
94FMI6,3130527,4620693,149,127,4234,1540,11262,9305,COMPLETED,0,"3111818,5590590,5363585,4620693,",166,0,17,,1,1,1,0
94BDTM,7551306,6692680,152,157,2276,1184,6688,7010,COMPLETED,0,"6692680,",169,0,17,,1,1,1,0
94CB19,436150,7194048,157,164,2417,1278,9154,9154,COMPLETED,5,"4283633,377173,526494,565602,5868838,2871029,7194048,",175,0,17,,1,1,1,0
94DR9T,1644950,2408122,154,171,1403,2055,13202,13251,COMPLETED,0,"2408122,",171,0,17,,1,1,1,0
94FHKH,2348041,2691722,152,154,1474,1386,9698,8658,COMPLETED,5,"2691722,",169,0,17,,1,1,1,0
94BH68,2419317,1878373,157,164,2173,1242,7318,7568,COMPLETED,4,"3478296,1878373,",174,0,17,,1,1,1,0
94C4MR,882687,2032532,149,165,1983,1594,9320,9320,COMPLETED,5,"3763905,6452047,6132030,2368196,2032532,",165,0,17,,1,1,1,0
94BFBG,510667,562974,149,157,2230,1263,8715,8929,COMPLETED,0,"562974,",166,0,17,,1,1,1,0
94B68F,4573207,5551865,157,174,1944,1909,13691,13691,COMPLETED,0,"5551865,",174,0,17,,1,1,1,0
94EPG5,1734567,7565959,149,148,3280,1318,8221,8221,COMPLETED,1,"7565959,",166,0,17,,1,1,1,0
94EP7N,726094,7318219,151,159,2973,1803,12291,12291,COMPLETED,5,"7318219,",167,0,17,,1,1,1,0
94F846,1642576,7215537,152,156,2680,1314,8108,8108,COMPLETED,0,"2153400,7215537,",169,0,17,,1,1,1,0
94BTBH,7455764,3618921,156,167,1869,1287,8648,8648,COMPLETED,5,"6199968,3057051,3618921,",173,0,17,,1,1,1,0
94E5FK,810154,5294764,153,162,2812,1689,12625,12625,COMPLETED,0,"5294764,",170,0,17,,1,1,1,0
94G2IQ,5307647,7550811,154,171,2317,1955,10102,10102,COMPLETED,1,"2452824,4627024,6115268,7550811,",171,0,17,,2,1,1,0
94C5DE,1180643,5970257,152,153,3155,1437,8502,8502,COMPLETED,0,"1960589,5970257,",169,0,17,,1,1,1,0
94DTTC,5752618,7065053,157,175,2372,2306,14090,13469,COMPLETED,0,"7065053,",175,0,17,,1,1,1,0
94C1P2,485604,7257006,149,166,1767,1508,9415,9415,COMPLETED,0,"7257006,",166,0,17,,1,1,1,0
94FR5F,837949,4276729,153,166,1610,1179,9799,9799,COMPLETED,5,"5662967,995254,7548060,7526037,284837,4236149,4276729,",170,0,17,,1,1,1,0
94EOJA,965018,5701909,155,173,1621,1772,9761,9761,COMPLETED,5,"136967,5701909,",173,0,17,,1,1,1,0
94E7S1,188488,3474563,149,144,2535,1786,12459,10830,COMPLETED,0,"3474563,",166,0,17,,1,1,1,0
94DEMJ,7184616,5130332,152,159,3168,1772,11755,12313,COMPLETED,5,"5004145,1238676,5130332,",169,0,17,,1,1,1,0
94C3A5,2994013,490064,153,170,1925,1518,9730,9730,COMPLETED,0,"3623865,490064,",170,0,17,,1,1,1,0
94F602,1031410,4121203,155,158,2935,1455,8895,8895,COMPLETED,0,"4121203,",172,0,17,,1,1,1,0
94FKE8,1939351,348851,157,175,2477,1986,13680,13680,COMPLETED,5,"648984,348851,",175,0,17,,1,1,1,0
94E2D2,6166119,4141187,149,158,1849,1173,6319,8107,COMPLETED,0,"6710798,4141187,",165,0,17,,1,1,1,0
94E421,81193,7689381,154,168,2444,1865,13047,13047,COMPLETED,4,"7689381,",171,0,17,,1,1,1,0
94FT54,7706642,3062387,155,147,1926,1361,10153,8545,COMPLETED,3,"3062387,",173,0,17,,1,1,1,0
94C15K,1405274,7204075,149,157,2080,1337,7232,6658,COMPLETED,0,"7334276,7204075,",165,0,17,,1,1,1,0
94F147,7341203,5839771,153,158,2968,1532,10012,10012,COMPLETED,0,"5839771,",170,0,17,,1,1,1,0
94C5KF,65269,4032268,151,168,1595,1654,9503,9503,COMPLETED,5,"4840077,53659,7063956,256403,935588,4032268,",168,0,17,,1,1,1,0
94CMEP,1900155,5668977,149,166,1754,1962,12784,12784,COMPLETED,5,"5668977,",166,0,17,,1,1,1,0
94G1IO,328277,3992817,157,170,2454,1792,13291,13291,COMPLETED,0,"2277658,3992817,",174,0,17,,1,1,1,0
94G7C1,379803,967676,149,166,1691,1821,9830,12881,COMPLETED,0,"582130,967676,",166,0,17,,1,1,1,0
94EGC6,418642,4224164,164,174,2460,1570,10010,10010,COMPLETED,0,"4224164,",182,0,18,,1,1,1,0
94BOI3,266754,641932,158,170,1612,1113,7628,7628,COMPLETED,5,"641932,",176,0,18,,1,1,1,0
94B4OF,1318546,7787098,161,163,1415,1956,14453,12541,COMPLETED,5,"7787098,",179,0,18,,1,1,1,0
94F2S2,19687,3735519,164,173,2581,1641,9919,9919,COMPLETED,0,"7302803,2383707,3735519,",182,0,18,,1,1,1,0
94CFOO,3092689,4873834,158,176,1761,1784,8980,11333,COMPLETED,5,"2824824,4873834,",176,0,18,,1,1,1,0
94CE89,5240691,512506,163,181,2267,1836,14388,14388,COMPLETED,0,"512506,",181,0,18,,1,1,1,0
94EIH7,24260,7550079,164,182,2176,1786,10475,10475,COMPLETED,5,"6044328,401350,921165,273331,3023751,901873,7319025,1117725,7550079,",182,0,18,,1,1,1,0
94BACP,24260,5199231,161,179,1829,1725,10311,10311,COMPLETED,5,"6071600,2923243,5199231,",179,0,18,,1,1,1,0
94BJTH,315223,3072620,159,163,2440,1155,7050,7874,COMPLETED,5,"421327,413542,375400,428729,2914825,3072620,",176,0,18,,1,1,1,0
94BG3C,2646863,4554724,164,164,2927,1250,7058,7309,COMPLETED,4,"4554724,",182,0,18,,1,1,1,0
94G5RQ,6775775,7726289,161,179,2578,2439,13750,13750,COMPLETED,3,"7726289,",179,0,18,,1,1,1,0
94C6OF,99380,753864,162,175,2128,1599,10077,10077,COMPLETED,0,"53659,753864,",180,0,18,,1,1,1,0
94FK7H,2092899,2476334,166,175,2601,1476,9765,9765,COMPLETED,5,"1546846,2476334,",185,0,18,,1,1,1,0
94BM6A,7376908,2541250,165,178,1867,1308,9385,9385,COMPLETED,0,"1586448,2541250,",184,0,18,,1,1,1,0
94BCA5,4907168,7577052,161,173,2404,1735,10255,9789,COMPLETED,0,"50463,1128345,2880797,3057051,7577052,",179,0,18,,1,1,1,0
94BRIF,526076,4861054,164,175,1949,1314,7503,7804,COMPLETED,5,"2824824,4560729,7274488,3687464,1807420,3516991,5838602,4861054,",182,0,18,,1,1,1,0
94ERT6,1384600,1166095,166,177,2685,1806,9894,10049,COMPLETED,0,"2724676,576797,1166095,",185,0,18,,1,1,1,0
94FLA4,67160,7155850,158,175,1363,1319,9621,10270,COMPLETED,0,"7155850,",175,0,18,,1,1,1,0
94FF7I,2086766,7244124,162,167,4095,2270,12389,12705,COMPLETED,5,"5453087,7244124,",180,0,18,,1,1,1,0
94BN3I,1772047,2810441,164,182,1925,1503,9534,9534,COMPLETED,0,"2810441,",182,0,18,,1,1,1,0
94DFR2,2838523,2043830,159,177,1982,2363,14777,13582,COMPLETED,0,"762517,893060,1138251,684566,2043830,",177,0,18,,1,1,1,0
94BQ9R,1301351,5970257,158,175,1093,1444,7973,7973,COMPLETED,0,"1233643,5970257,",175,0,18,,1,1,1,0
94CF8K,436280,3030602,158,176,2640,2222,13032,13636,COMPLETED,0,"130714,5862957,3030602,",176,0,18,,1,1,1,0
94ECDK,2545904,3015828,162,175,2784,2037,13704,13704,COMPLETED,0,"3015828,",181,0,18,,1,1,1,0
94G4I9,6458289,4416916,161,179,1929,2041,11430,11430,COMPLETED,5,"7280851,4416916,",179,0,18,,1,1,1,0
94CHG3,953652,7465691,158,170,2795,1982,13220,13220,COMPLETED,0,"7465691,",176,0,18,,1,1,1,0
94CK0E,7215475,3990511,158,175,1612,1285,9186,9186,COMPLETED,0,"3419231,3990511,",175,0,18,,1,1,1,0
94EPOQ,3142831,2733272,158,155,4753,1886,11425,11821,COMPLETED,5,"5348579,3986896,2733272,",175,0,18,,1,1,1,0
94FFOS,6668147,1051848,158,168,3243,2186,12540,12866,COMPLETED,0,"1051848,",175,0,18,,1,1,1,0
94FROD,710624,1639274,132,150,1558,1227,7602,7602,COMPLETED,5,"121352,3216646,4718165,4050962,334089,705065,6778208,7558877,4945866,1639274,",150,0,18,,1,1,1,0
94FQAJ,339993,4776223,163,181,2210,2258,14774,14072,COMPLETED,0,"697009,2706890,4477755,4075640,5309854,4776223,",181,0,18,,1,1,1,0
94CGF5,2979706,5003883,161,178,2084,1760,10023,11559,COMPLETED,5,"5003883,",178,0,18,,1,1,1,0
94D0C6,1572603,41815,161,179,1890,1752,13318,14224,COMPLETED,5,"41815,",179,0,18,,1,1,1,0
94EES3,160735,4618090,163,174,2296,1501,10033,10033,COMPLETED,5,"2987001,5203126,4618090,",181,0,18,,1,1,1,0
94G6PP,3250401,4355984,161,178,1253,1747,10367,10731,COMPLETED,5,"7347737,4355984,",178,0,18,,1,1,1,0
94ET7G,3655087,539797,166,177,3485,2305,13155,13647,COMPLETED,0,"539797,",185,0,18,,1,1,1,0
94CKE5,2854824,3827194,160,178,2275,2076,13931,13931,COMPLETED,5,"3827194,",178,0,18,,1,1,1,0
94E0O7,1177906,5204850,165,166,3333,1476,9976,9976,COMPLETED,4,"5204850,",183,0,18,,1,1,1,0
94CLA2,594492,2108749,161,172,3179,2082,13132,13310,COMPLETED,0,"2108749,",179,0,18,,1,1,1,0
94F2S0,7552523,1554923,166,174,2645,1527,8901,9355,COMPLETED,0,"3862753,928924,4518854,2105384,1222199,5385311,4873644,1554923,",185,0,18,,1,1,1,0
94EKDR,6188575,3632827,160,165,3159,1649,10669,10530,COMPLETED,5,"3632827,",178,0,18,,1,1,1,0
94BA7L,7547391,714376,163,182,2297,1822,10404,10404,COMPLETED,0,"714376,",182,0,18,,1,1,1,0
94F0TD,32988,4760260,158,149,4184,1363,8154,8154,COMPLETED,5,"4760260,",175,0,18,,1,1,1,0
94F5RI,2427981,7065053,164,171,2695,1436,9526,9878,COMPLETED,0,"7065053,",183,0,18,,1,1,1,0
94G0FN,7548512,6615615,161,173,2383,1692,10368,10368,COMPLETED,5,"6183213,1089489,6615615,",179,0,18,,1,1,1,0
94E9BE,2628844,4844750,164,182,2195,2105,14336,14336,COMPLETED,5,"1494445,3614903,3620787,2911832,4357797,4844750,",182,0,18,,1,1,1,0
94EML5,295338,7582497,160,163,3167,1495,9202,9202,COMPLETED,5,"5011706,7384765,7582497,",178,0,18,,1,1,1,0
94CHSD,981030,3490952,158,175,1171,1355,9235,10129,COMPLETED,0,"3490952,",175,0,18,,1,1,1,0
94C3F3,2242976,3821909,166,184,1122,1460,10266,10266,COMPLETED,5,"3821909,",184,0,18,,1,1,1,0
94G6O0,6601523,413167,167,186,2281,1815,11380,11136,COMPLETED,0,"1956019,5461220,413167,",186,0,19,,1,1,1,0
